City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Khatanga,RU,2021-02-16 19:56:31,71.9667,102.5,-19.61,83,86,8.14
294,Milledgeville,US,2021-02-16 19:51:41,33.0801,-83.2321,43.0,78,0,1.01
295,Kaitangata,NZ,2021-02-16 19:56:32,-46.2817,169.8464,48.99,83,7,4.0
296,Tornio,FI,2021-02-16 19:56:32,65.8481,24.1466,1.4,85,0,8.05
297,Kashi,CN,2021-02-16 19:56:33,39.4547,75.9797,37.4,44,66,8.95
298,Nikolskoye,RU,2021-02-16 19:56:33,59.7035,30.7861,14.0,73,75,11.18
299,Tarakan,ID,2021-02-16 19:56:33,3.3,117.6333,79.68,75,19,9.75
300,Mizunami,JP,2021-02-16 19:56:33,35.3667,137.25,42.01,74,97,6.64
301,Fairbanks,US,2021-02-16 19:56:34,64.8378,-147.7164,10.0,85,90,0.96
302,Sinnamary,GF,2021-02-16 19:56:35,5.3833,-52.95,78.75,72,36,11.54
303,Narsaq,GL,2021-02-16 19:54:27,60.9167,-46.05,21.2,58,75,2.3
304,Santiago,CL,2021-02-16 19:51:36,-33.4569,-70.6483,66.2,68,75,5.75
305,Ambilobe,MG,2021-02-16 19:52:07,-13.2,49.05,76.37,93,100,1.95
306,Tautira,PF,2021-02-16 19:56:37,-17.7333,-149.15,82.4,65,75,2.3
307,Biloela,AU,2021-02-16 19:56:37,-24.4167,150.5,65.89,85,0,10.29
308,Comodoro Rivadavia,AR,2021-02-16 19:51:39,-45.8667,-67.5,78.8,29,0,19.57
309,Scarborough,GB,2021-02-16 19:56:37,54.2797,-0.4044,46.99,85,100,4.0
310,Kampong Thum,KH,2021-02-16 19:56:38,12.7111,104.8887,73.04,72,52,11.39
311,Kavieng,PG,2021-02-16 19:56:38,-2.5744,150.7967,82.85,77,19,11.23
312,Kaeo,NZ,2021-02-16 19:56:38,-35.1,173.7833,64.99,82,58,3.0
313,Dakar,SN,2021-02-16 19:55:24,14.6937,-17.4441,71.6,64,100,4.61
314,Zhenhai,CN,2021-02-16 19:56:38,24.2582,118.0905,60.8,82,20,2.24
315,Navegantes,BR,2021-02-16 19:54:05,-26.8989,-48.6542,82.4,69,20,13.8
316,Tura,IN,2021-02-16 19:56:40,25.5198,90.2201,62.85,33,0,2.66
317,Katiola,CI,2021-02-16 19:56:40,8.1333,-5.1,86.0,58,20,4.61
318,Poum,NC,2021-02-16 19:56:41,-20.2333,164.0167,80.64,81,62,8.01
319,Beringovskiy,RU,2021-02-16 19:56:41,63.05,179.3167,-14.4,86,43,13.22
320,Am Timan,TD,2021-02-16 19:56:41,11.0297,20.2827,81.77,14,0,16.13
321,Eurajoki,FI,2021-02-16 19:56:41,61.2,21.7333,8.6,92,0,1.14
322,Kiunga,PG,2021-02-16 19:56:41,-6.1219,141.2906,71.28,98,100,4.07
323,Chalchihuites,MX,2021-02-16 19:56:42,23.4833,-103.8833,66.97,24,0,25.19
324,Aklavik,CA,2021-02-16 19:56:42,68.2191,-135.0107,-14.8,70,75,8.05
325,Andenes,NO,2021-02-16 19:56:42,69.3143,16.1194,28.4,74,0,11.5
326,Yarada,IN,2021-02-16 19:56:42,17.65,83.2667,73.4,88,0,2.3
327,Deurne,BE,2021-02-16 19:56:42,51.2085,4.4719,48.2,87,75,12.66
328,Buchanan,LR,2021-02-16 19:56:43,5.8808,-10.0467,79.65,82,100,6.17
329,Kadnikov,RU,2021-02-16 19:56:43,59.5022,40.338,1.13,94,97,4.09
330,Huntington,US,2021-02-16 19:56:43,38.4193,-82.4452,24.01,79,75,10.36
331,Shelby,US,2021-02-16 19:53:04,35.2001,-89.8668,18.0,67,1,3.44
332,Kayseri,TR,2021-02-16 19:52:18,38.737,35.4968,21.2,93,90,17.27
333,Ribnitz-Damgarten,DE,2021-02-16 19:56:44,54.25,12.4667,37.99,100,90,4.61
334,Pindwara,IN,2021-02-16 19:56:44,24.8,73.0667,62.64,30,1,0.81
335,Preobrazheniye,RU,2021-02-16 19:56:44,42.9019,133.9064,7.52,84,100,16.55
336,Waipawa,NZ,2021-02-16 19:56:44,-41.4122,175.5153,57.99,76,90,18.41
337,Baherden,TM,2021-02-16 19:56:44,38.4362,57.4316,61.02,31,0,6.02
338,Raga,SS,2021-02-16 19:56:45,8.4596,25.678,82.17,17,75,2.35
339,Rawson,AR,2021-02-16 19:56:45,-43.3002,-65.1023,78.35,33,0,20.98
340,Hit,IQ,2021-02-16 19:56:45,33.6416,42.8251,68.85,37,42,11.99
341,Martapura,ID,2021-02-16 19:56:45,-3.4167,114.85,77.0,100,97,2.3
342,Port Keats,AU,2021-02-16 19:56:45,-14.25,129.55,81.46,82,100,1.59
343,Oktyabrskoye,RU,2021-02-16 19:56:46,43.0645,44.7417,21.2,93,100,8.95
344,Silver City,US,2021-02-16 19:56:46,32.7701,-108.2803,32.0,100,90,10.36
345,Tpig,RU,2021-02-16 19:56:46,41.7801,47.589,35.33,84,46,7.14
346,Tokur,RU,2021-02-16 19:56:46,53.1333,132.9,-3.39,91,100,8.19
347,Khandyga,RU,2021-02-16 19:56:46,62.6667,135.6,-29.45,85,100,1.19
348,Ordzhonikidze,KZ,2021-02-16 19:56:46,52.4411,61.7408,-7.76,87,99,7.25
349,Kamenka,RU,2021-02-16 19:56:47,51.3223,42.7678,0.0,87,0,4.09
350,Praia Da Vitoria,PT,2021-02-16 19:56:47,38.7333,-27.0667,59.0,82,40,13.4
351,Pisco,PE,2021-02-16 19:54:43,-13.7,-76.2167,77.0,65,0,9.22
352,Constitucion,CL,2021-02-16 19:55:56,-35.3333,-72.4167,62.04,68,63,7.94
353,Dimona,IL,2021-02-16 19:56:47,31.0667,35.0333,48.99,100,92,1.99
354,La Plata,AR,2021-02-16 19:56:47,-34.9215,-57.9545,73.0,72,10,4.0
355,Roros,NO,2021-02-16 19:56:47,62.5747,11.3842,19.4,79,75,18.41
356,Batsfjord,NO,2021-02-16 19:56:48,70.6345,29.7185,14.0,73,0,9.22
357,Margate,GB,2021-02-16 19:56:48,51.3813,1.3862,48.0,84,18,4.0
358,Solnechnyy,RU,2021-02-16 19:56:48,50.7214,136.6319,8.01,91,100,20.76
359,Meulaboh,ID,2021-02-16 19:56:48,4.1363,96.1285,78.24,84,33,5.53
360,Sungaipenuh,ID,2021-02-16 19:56:48,-2.0833,101.3833,65.41,95,98,2.59
361,Bengkulu,ID,2021-02-16 19:56:48,-3.8004,102.2655,76.24,87,100,4.38
362,Tabou,CI,2021-02-16 19:56:48,4.423,-7.3528,79.66,85,95,6.85
363,Elliot,ZA,2021-02-16 19:56:49,-31.3333,27.85,49.98,92,99,5.97
364,Iskateley,RU,2021-02-16 19:56:49,67.6803,53.1512,-28.73,85,42,4.65
365,Kikwit,CD,2021-02-16 19:56:49,-5.041,18.8162,72.1,93,100,2.08
366,Salalah,OM,2021-02-16 19:56:49,17.0151,54.0924,73.4,68,0,4.61
367,Grindavik,IS,2021-02-16 19:56:49,63.8424,-22.4338,33.8,100,75,6.91
368,Wanaka,NZ,2021-02-16 19:56:49,-44.7,169.15,50.22,60,0,1.5
369,Arroyo,ES,2021-02-16 19:56:50,41.6096,-4.7969,52.0,93,75,4.61
370,Fare,PF,2021-02-16 19:56:50,-16.7,-151.0167,81.72,69,2,9.91
371,Tateyama,JP,2021-02-16 19:56:50,34.9833,139.8667,50.0,40,20,36.82
372,Ahmadpur,IN,2021-02-16 19:56:50,18.7,76.9333,75.6,27,86,10.42
373,Erenhot,CN,2021-02-16 19:56:50,43.6475,111.9767,-8.19,81,0,2.75
374,Lokosovo,RU,2021-02-16 19:56:50,61.1333,74.8167,-10.66,90,99,5.5
375,Zaozerne,UA,2021-02-16 19:56:50,45.1582,33.2787,24.01,56,16,5.99
376,Zhezkazgan,KZ,2021-02-16 19:56:51,47.8043,67.7144,30.51,98,100,5.01
377,Morlaix,FR,2021-02-16 19:56:51,48.5833,-4.0,51.01,87,90,19.57
378,Nagato,JP,2021-02-16 19:56:51,34.3833,131.2,39.2,100,75,19.57
379,Madisonville,US,2021-02-16 19:56:51,37.3281,-87.4989,18.0,67,90,4.61
380,Korcula,HR,2021-02-16 19:56:52,42.9622,17.1369,32.0,51,0,3.44
381,Byron Bay,AU,2021-02-16 19:56:52,-28.65,153.6167,69.8,88,75,14.97
382,Bada,RU,2021-02-16 19:56:52,51.392,109.8717,-6.3,85,100,2.24
383,Tikrit,IQ,2021-02-16 19:56:53,34.6071,43.6782,70.95,33,100,19.15
384,Buzmeyin,TM,2021-02-16 19:56:53,38.0507,58.2056,50.0,57,0,4.61
385,Egvekinot,RU,2021-02-16 19:56:53,66.3167,-179.1667,-14.8,87,53,12.86
386,Christchurch,NZ,2021-02-16 19:53:34,-43.5333,172.6333,55.0,87,0,3.44
387,Gwanda,ZW,2021-02-16 19:56:54,-20.9333,29.0,62.13,89,100,11.61
388,Ormara,PK,2021-02-16 19:56:54,25.2088,64.6357,71.56,72,0,13.24
389,Buta,CD,2021-02-16 19:56:54,2.7858,24.73,76.28,64,100,0.6
390,Moree,AU,2021-02-16 19:56:54,-29.4667,149.85,60.8,72,35,1.14
391,Estelle,US,2021-02-16 19:56:54,29.8458,-90.1067,30.2,80,90,9.22
392,Nouadhibou,MR,2021-02-16 19:56:55,20.931,-17.0347,71.6,56,0,9.22
393,Wakkanai,JP,2021-02-16 19:56:55,45.4094,141.6739,31.62,98,100,35.97
394,Muravlenko,RU,2021-02-16 19:56:55,63.7898,74.523,-28.73,86,36,8.01
395,Corsicana,US,2021-02-16 19:53:38,32.0954,-96.4689,19.99,73,1,5.55
396,Elizabeth City,US,2021-02-16 19:56:55,36.2946,-76.2511,68.0,49,1,26.46
397,Marzuq,YE,2021-02-16 19:56:56,14.4,46.4667,62.38,46,19,3.71
398,Codrington,AU,2021-02-16 19:56:56,-38.2667,141.9667,68.05,53,1,6.08
399,Sao Filipe,CV,2021-02-16 19:56:56,14.8961,-24.4956,73.15,66,53,8.05
400,Sorgun,TR,2021-02-16 19:56:25,39.8101,35.186,16.48,94,100,20.76
401,Cherskiy,RU,2021-02-16 19:56:57,68.75,161.3,-24.05,87,15,2.13
402,Ostrovnoy,RU,2021-02-16 19:56:57,68.0531,39.5131,-0.02,92,85,7.49
403,Tsilna,RU,2021-02-16 19:56:57,54.5953,48.1414,-16.6,83,0,4.47
404,Aboso,GH,2021-02-16 19:56:58,5.3617,-1.9473,77.38,91,100,4.14
405,Zhigansk,RU,2021-02-16 19:56:58,66.7697,123.3711,-18.4,87,100,12.75
406,Asau,RO,2021-02-16 19:56:58,46.4333,26.4,17.01,63,7,3.42
407,Contamana,PE,2021-02-16 19:56:58,-7.3333,-75.0167,88.11,56,100,8.5
408,Sisimiut,GL,2021-02-16 19:56:58,66.9395,-53.6735,2.26,83,8,8.59
409,Baruun-Urt,MN,2021-02-16 19:56:59,46.6806,113.2792,-18.06,78,0,7.0
410,Mega,ET,2021-02-16 19:56:59,4.05,38.3,65.25,44,99,15.68
411,Saint-Francois,FR,2021-02-16 19:56:59,46.4154,3.9054,53.6,62,0,5.75
412,Mangai,CD,2021-02-16 19:56:59,-4.05,19.5333,72.32,92,98,1.12
413,Aquiraz,BR,2021-02-16 19:57:00,-3.9014,-38.3911,77.0,88,90,8.05
414,Bairiki,KI,2021-02-16 19:57:00,1.3292,172.9752,78.8,89,90,11.5
415,Kommunisticheskiy,RU,2021-02-16 19:57:00,61.6789,64.4819,-17.21,89,86,2.53
416,Lorengau,PG,2021-02-16 19:57:00,-2.0226,147.2712,78.66,83,100,11.54
417,Pitimbu,BR,2021-02-16 19:57:01,-7.4706,-34.8086,84.2,74,75,12.66
418,Nicolas Bravo,MX,2021-02-16 19:57:01,18.45,-88.9167,82.99,65,75,11.5
419,Sri Madhopur,IN,2021-02-16 19:57:01,27.4667,75.6,59.22,34,0,6.02
420,Acapulco,MX,2021-02-16 19:53:35,16.8634,-99.8901,80.6,61,75,9.22
421,Alice Springs,AU,2021-02-16 19:57:02,-23.7,133.8833,73.4,49,75,8.05
422,Yenagoa,NG,2021-02-16 19:57:03,4.9247,6.2642,80.13,83,99,5.03
423,Cedar City,US,2021-02-16 19:53:11,37.6775,-113.0619,37.4,44,90,10.36
424,Tazovskiy,RU,2021-02-16 19:57:03,67.4667,78.7,-14.66,89,100,8.32
425,Terrace,CA,2021-02-16 19:57:04,54.5163,-128.6035,26.6,93,75,2.3
426,Mahajanga,MG,2021-02-16 19:57:04,-15.7167,46.3167,78.8,94,40,2.3
427,Samsun,TR,2021-02-16 19:54:30,41.25,36.3333,36.0,93,75,1.14
428,Belmonte,BR,2021-02-16 19:57:04,-15.8631,-38.8828,82.4,65,75,12.66
429,Manicore,BR,2021-02-16 19:57:04,-5.8092,-61.3003,90.32,54,90,3.71
430,Kirakira,SB,2021-02-16 19:57:04,-10.4544,161.9205,80.65,77,97,1.86
431,Coihaique,CL,2021-02-16 19:57:05,-45.5752,-72.0662,66.2,34,40,10.36
432,Luganville,VU,2021-02-16 19:57:05,-15.5333,167.1667,80.42,81,100,2.37
433,Mingshui,CN,2021-02-16 19:57:05,36.7167,117.5,28.0,35,23,6.26
434,Santa Lucia,ES,2021-02-16 19:57:05,27.9117,-15.5407,69.01,28,0,9.22
435,Laguna,US,2021-02-16 19:57:06,38.421,-121.4238,57.0,62,1,6.91
436,Nuuk,GL,2021-02-16 19:57:06,64.1835,-51.7216,12.2,67,20,10.36
437,Portland,US,2021-02-16 19:53:26,45.5234,-122.6762,48.99,76,90,3.44
438,Vestmannaeyjar,IS,2021-02-16 19:57:06,63.4427,-20.2734,40.32,87,100,7.4
439,Prainha,BR,2021-02-16 19:57:06,-1.8,-53.48,87.31,58,63,5.95
440,Ferme-Neuve,CA,2021-02-16 19:57:06,46.7001,-75.4493,8.6,85,100,11.5
441,Oron,NG,2021-02-16 19:57:06,4.8256,8.2343,82.58,76,99,5.64
442,Ulladulla,AU,2021-02-16 19:57:07,-35.35,150.4667,62.6,100,75,5.75
443,Sola,VU,2021-02-16 19:57:07,-13.8833,167.55,82.17,81,0,9.73
444,Faya,SA,2021-02-16 19:57:07,18.3851,42.4509,66.2,39,0,2.77
445,Mitsamiouli,KM,2021-02-16 19:57:07,-11.3847,43.2844,82.08,78,100,14.9
446,Nyagan,RU,2021-02-16 19:57:08,62.1406,65.3936,-22.97,85,87,3.02
447,Kaili,ID,2021-02-16 19:57:08,-3.4626,120.2147,67.32,89,100,3.04
448,Perth,AU,2021-02-16 19:57:09,-31.9333,115.8333,70.0,94,0,5.75
449,Port Blair,IN,2021-02-16 19:57:09,11.6667,92.75,77.7,72,0,8.12
450,Marawi,PH,2021-02-16 19:57:09,7.9986,124.2928,75.0,94,100,3.0
451,Lima,PE,2021-02-16 19:57:10,-12.0432,-77.0282,80.6,57,0,10.36
452,Kushima,JP,2021-02-16 19:57:10,31.4583,131.2333,46.4,66,90,26.46
453,Rio Branco,BR,2021-02-16 19:57:11,-9.9747,-67.81,82.4,74,75,4.61
454,Gimbi,ET,2021-02-16 19:57:11,9.1667,35.8333,71.37,36,100,5.88
455,Neiva,CO,2021-02-16 19:57:12,2.9273,-75.2819,86.86,54,100,6.38
456,Ust-Koksa,RU,2021-02-16 19:57:12,50.2696,85.6108,21.88,82,96,2.44
457,Vitim,RU,2021-02-16 19:57:12,59.4511,112.5578,-15.18,82,100,2.53
458,Loviisa,FI,2021-02-16 19:57:13,60.4566,26.2251,5.0,92,51,5.82
459,Henderson,US,2021-02-16 19:57:13,36.0397,-114.9819,62.01,16,1,13.8
460,Ewa Beach,US,2021-02-16 19:57:13,21.3156,-158.0072,75.2,78,1,3.44
461,Alofi,NU,2021-02-16 19:57:13,-19.0595,-169.9187,78.8,89,82,5.75
462,Yar-Sale,RU,2021-02-16 19:57:13,66.8333,70.8333,-16.78,88,98,10.02
463,Tara,RU,2021-02-16 19:57:14,56.8944,74.371,-8.27,91,69,4.94
464,Warsaw,PL,2021-02-16 19:57:14,52.2298,21.0118,28.99,74,75,5.75
465,Palauig,PH,2021-02-16 19:57:14,15.435,119.9045,75.78,72,34,5.82
466,Dunedin,NZ,2021-02-16 19:57:16,-45.8742,170.5036,51.01,71,0,8.01
467,Kundiawa,PG,2021-02-16 19:57:16,-6.0167,144.9667,64.15,81,100,1.07
468,Kungurtug,RU,2021-02-16 19:57:16,50.5994,97.5228,9.99,85,41,2.91
469,Rorvik,NO,2021-02-16 19:57:17,64.8621,11.2373,23.0,68,0,24.16
470,Whitianga,NZ,2021-02-16 19:57:17,-36.8333,175.7,64.99,71,99,1.99
471,Berlevag,NO,2021-02-16 19:57:17,70.8578,29.0864,14.0,73,0,9.22
472,Samarai,PG,2021-02-16 19:57:17,-10.6167,150.6667,79.72,84,100,10.74
473,Gornopravdinsk,RU,2021-02-16 19:57:17,60.05,69.9,-12.35,90,97,4.05
474,Zhangye,CN,2021-02-16 19:57:18,38.9342,100.4517,29.5,75,9,0.85
475,West Wendover,US,2021-02-16 19:57:18,40.7391,-114.0733,42.8,39,75,17.27
476,Marathon,US,2021-02-16 19:57:18,44.9,-89.7668,19.0,57,1,6.91
477,Mwense,ZM,2021-02-16 19:57:19,-10.3845,28.698,67.78,90,91,3.44
478,Rzhev,RU,2021-02-16 19:57:19,56.2624,34.3282,17.11,97,100,8.1
479,Cururupu,BR,2021-02-16 19:55:18,-1.8283,-44.8683,76.44,95,100,2.71
480,Porto Novo,BJ,2021-02-16 19:57:20,6.4965,2.6036,86.0,79,40,9.22
481,Matadi,CD,2021-02-16 19:57:20,-5.8167,13.45,79.99,80,100,4.12
482,Jega,NG,2021-02-16 19:57:21,12.2175,4.3792,83.53,13,0,11.81
483,Eyemouth,GB,2021-02-16 19:57:21,55.8713,-2.0901,43.0,88,0,12.53
484,Arraial Do Cabo,BR,2021-02-16 19:57:21,-22.9661,-42.0278,87.8,58,0,8.05
485,Dharangaon,IN,2021-02-16 19:57:22,21.0167,75.2667,74.79,36,0,5.19
486,Primo Tapia,MX,2021-02-16 19:57:22,32.22,-116.9172,60.8,72,75,5.75
487,Coahuayana,MX,2021-02-16 19:57:22,18.7333,-103.6833,71.6,64,1,6.91
488,General Roca,AR,2021-02-16 19:57:22,-39.0333,-67.5833,84.2,32,0,4.61
489,Knysna,ZA,2021-02-16 19:57:22,-34.0363,23.0471,60.8,88,0,9.22
490,Manzhouli,CN,2021-02-16 19:57:22,49.6,117.4333,-16.38,82,0,9.64
491,Rabak,SD,2021-02-16 19:57:23,13.1809,32.74,82.36,14,13,12.77
492,Bissora,GW,2021-02-16 19:57:23,12.2231,-15.4475,84.2,39,0,5.75
493,Boden,SE,2021-02-16 19:57:23,65.8252,21.6886,-2.2,92,75,2.3
494,Onalaska,US,2021-02-16 19:57:24,43.8844,-91.2351,17.01,52,1,5.75
495,Ambon,ID,2021-02-16 19:57:24,-3.6954,128.1814,80.98,80,99,6.55
496,Veraval,IN,2021-02-16 19:57:24,20.9,70.3667,68.86,75,0,10.92
497,Mirnyy,RU,2021-02-16 19:57:24,62.5353,113.9611,-27.9,85,37,4.76
498,Yeppoon,AU,2021-02-16 19:57:24,-23.1333,150.7333,71.6,73,40,4.61
499,Puerto Suarez,BO,2021-02-16 19:57:25,-18.95,-57.8,82.4,83,75,6.91
500,Saurimo,AO,2021-02-16 19:57:25,-9.6608,20.3916,67.69,91,100,3.67
501,Rawah,IQ,2021-02-16 19:57:25,34.4816,41.9093,64.81,44,92,2.33
502,Timizart,DZ,2021-02-16 19:57:25,36.8,4.2667,50.34,56,0,5.97
503,Natal,BR,2021-02-16 19:52:29,-5.795,-35.2094,82.4,78,75,10.36
504,Tulu Bolo,ET,2021-02-16 19:57:27,8.6667,38.2167,64.4,35,76,3.02
505,Honningsvag,NO,2021-02-16 19:57:28,70.9821,25.9704,24.35,91,100,14.09
506,Puerto Baquerizo Moreno,EC,2021-02-16 19:57:28,-0.9,-89.6,84.2,84,75,10.36
507,Poya,NC,2021-02-16 19:57:29,-21.35,165.15,78.58,81,0,1.63
508,Maur,IN,2021-02-16 19:57:29,30.0833,75.25,59.61,35,0,4.9
509,Petatlan,MX,2021-02-16 19:57:29,17.5167,-101.2667,82.4,65,40,9.22
510,Nizwa,OM,2021-02-16 19:57:29,22.9333,57.5333,63.32,70,3,5.41
511,Shu,KZ,2021-02-16 19:57:30,43.5983,73.7614,41.72,62,10,6.87
512,Maraa,BR,2021-02-16 19:57:30,-1.8333,-65.3667,92.55,42,19,5.44
513,Sorland,NO,2021-02-16 19:57:30,67.667,12.6934,32.0,69,20,9.22
514,Marrakesh,MA,2021-02-16 19:57:31,31.6315,-8.0083,69.8,40,0,6.91
515,Kalmunai,LK,2021-02-16 19:56:24,7.4167,81.8167,74.7,80,57,4.18
516,Ocampo,MX,2021-02-16 19:57:31,21.65,-101.5,69.58,22,0,28.12
517,Impfondo,CG,2021-02-16 19:57:31,1.6381,18.0667,78.48,69,42,3.87
518,Astoria,US,2021-02-16 19:57:31,46.1879,-123.8313,46.0,87,90,9.22
519,Puteyets,RU,2021-02-16 19:57:31,65.1716,57.091,-31.36,84,100,4.85
520,Wajima,JP,2021-02-16 19:57:32,37.4,136.9,33.67,93,100,26.57
521,Honiara,SB,2021-02-16 19:57:33,-9.4333,159.95,78.64,82,94,2.93
522,Bac Lieu,VN,2021-02-16 19:57:33,9.285,105.7244,72.14,84,34,10.67
523,Yarmouth,US,2021-02-16 19:57:33,41.7057,-70.2286,51.01,100,90,17.27
524,Serowe,BW,2021-02-16 19:57:33,-22.3833,26.7167,64.74,87,70,8.25
525,Kieta,PG,2021-02-16 19:57:33,-6.2167,155.6333,80.24,80,58,5.73
526,Toktogul,KG,2021-02-16 19:57:34,41.8708,72.9402,36.5,61,0,2.39
527,Kovdor,RU,2021-02-16 19:57:34,67.5662,30.4758,-5.22,91,97,2.51
528,Mackay,AU,2021-02-16 19:57:35,-21.15,149.2,78.8,69,75,19.57
529,Edd,ER,2021-02-16 19:57:35,13.9297,41.6925,84.92,26,25,19.44
530,Sem,NO,2021-02-16 19:57:36,59.2833,10.3333,30.99,100,75,6.91
531,Neijiang,CN,2021-02-16 19:57:36,29.5835,105.0622,54.81,69,96,3.06
532,Koslan,RU,2021-02-16 19:57:36,63.4564,48.8989,-16.06,87,100,4.12
533,Cortez,US,2021-02-16 19:57:36,37.3489,-108.5859,33.8,75,75,11.5
534,Kalamare,BW,2021-02-16 19:57:38,-22.9337,26.5703,66.2,85,28,11.95
535,Qaqortoq,GL,2021-02-16 19:57:38,60.7167,-46.0333,21.2,58,75,2.3
536,Chernyshevskiy,RU,2021-02-16 19:57:38,63.0128,112.4714,-27.27,86,91,3.44
537,Progreso,MX,2021-02-16 19:57:39,21.2833,-89.6667,84.2,48,75,11.5
538,Jibuti,DJ,2021-02-16 19:57:39,11.5,42.5,75.2,73,20,4.61
539,Wewak,PG,2021-02-16 19:57:40,-3.5534,143.6268,77.43,88,100,5.53
540,Santa Luzia,BR,2021-02-16 19:57:41,-19.7697,-43.8514,86.0,65,75,4.61
541,Batagay-Alyta,RU,2021-02-16 19:57:41,67.8006,130.4114,-32.57,82,0,0.56
542,Susanino,RU,2021-02-16 19:57:42,58.1461,41.5872,5.77,94,98,7.43
543,Sayyan,YE,2021-02-16 19:57:42,15.1718,44.3244,58.86,33,63,4.23
544,Gisborne,NZ,2021-02-16 19:57:19,-38.6533,178.0042,62.01,75,100,10.0
545,Bukachacha,RU,2021-02-16 19:57:43,52.9833,116.9167,-20.11,80,0,2.95
546,Urumqi,CN,2021-02-16 19:57:43,43.801,87.6005,14.0,92,90,4.47
547,Kemijarvi,FI,2021-02-16 19:57:43,66.7131,27.4306,-0.58,89,56,3.22
548,Biu,NG,2021-02-16 19:53:01,10.6129,12.1946,72.3,18,0,12.91
549,Alberton,CA,2021-02-16 19:57:44,46.8168,-64.0654,24.8,93,100,23.02
550,Yumen,CN,2021-02-16 19:57:44,40.2833,97.2,31.8,74,0,13.04
551,Nago,JP,2021-02-16 19:57:45,26.5881,127.9761,57.2,82,75,10.65
552,Elmira,US,2021-02-16 19:57:45,42.0898,-76.8077,34.0,75,90,13.8
553,Gurlan,UZ,2021-02-16 19:57:46,41.8447,60.3919,41.0,81,0,11.5
554,Naze,JP,2021-02-16 19:57:46,28.3667,129.4833,53.28,77,100,22.97
555,Vila,PT,2021-02-16 19:57:46,42.0304,-8.1588,46.0,91,100,4.21
556,Merauke,ID,2021-02-16 19:53:10,-8.4667,140.3333,77.72,87,100,12.97
557,Pyaozerskiy,RU,2021-02-16 19:57:46,65.8333,31.1667,-9.13,90,65,1.12
558,Bud,US,2021-02-16 19:57:46,39.447,-86.1758,19.0,62,1,9.22
559,Candolim,IN,2021-02-16 19:55:07,15.5181,73.7626,77.0,78,20,9.22
560,Birjand,IR,2021-02-16 19:57:47,32.8663,59.2211,39.2,12,0,4.61
561,Beira,MZ,2021-02-16 19:57:47,-19.8436,34.8389,75.2,94,90,19.57
562,Yambio,SS,2021-02-16 19:57:47,4.5721,28.3955,83.32,25,100,4.92
563,Mantua,IT,2021-02-16 19:57:47,45.1667,10.7833,42.01,70,100,5.01
564,Fort Nelson,CA,2021-02-16 19:57:47,58.8053,-122.7002,-5.8,77,20,5.75
565,Smithers,CA,2021-02-16 19:57:48,54.7804,-127.1743,19.4,93,75,6.91
566,Sabya,SA,2021-02-16 19:57:48,17.1495,42.6254,78.8,78,0,9.22
567,Calama,CL,2021-02-16 19:57:11,-22.4667,-68.9333,69.8,26,0,21.85
568,Palmas Bellas,PA,2021-02-16 19:57:48,9.2319,-80.0867,89.01,63,72,1.99
569,Sorong,ID,2021-02-16 19:57:49,-0.8833,131.25,80.44,80,70,4.36
570,Talara,PE,2021-02-16 19:57:49,-4.5772,-81.2719,89.6,48,0,14.97
571,Novyy Urengoy,RU,2021-02-16 19:57:49,66.0833,76.6333,-18.92,88,100,8.81
572,Bulqize,AL,2021-02-16 19:57:50,41.4917,20.2219,30.2,74,0,3.44
573,Makinsk,KZ,2021-02-16 19:57:50,52.6292,70.4169,-2.22,90,100,8.79
